ID,DemHomeOwner,LostCustomer,regionPctCustomers,numOfTotalReturns,wksSinceLastPurch,customerGender,basktPurchCount12Month,LastPurchaseAmount,AvgPurchaseAmount12,AvgPurchaseAmountTotal,EstimatedIncome,regionMedHomeVal,intAdExposureCount12,intAdExposureCount36,intAdExposureCountAll,customerSubscrStat,socialMediaAdCount12,socialMediaAdCount36,socialMediaAdCountAll,totalNumProdPurchased,custInitiatedContacts,CustomerAge,avgDiscountValue12,customersales,techSupportEval,wksSinceFirstPurch,Review_Text,Title
22753,H,0,33,2,21,F,3,    $85.00,    $80.00,    $61.00,"$85,000.00",$129610.00,13,33,66,Platinum,6,16,27,15,3,          56,    $16.00,   $710.90,           3,128,Although they didn't have any sizes left for me when i got to the store to buy it. they sent it for free and it arrived in one day it was awesome :-),Perfect dress for a nice day
22758,U,0,45,1,26,F,3,    $85.00,    $73.35,    $52.65,"$98,000.00",$117000.00,10,32,70,Platinum,5,16,33,15,2,          18,    $10.00,   $642.09,           3,150,I am very happy with my purchase. it is a great sweater! very easy to wear and cute! i am very sensitive to scratchy wool products and this one is very soft. i highly recommend it.,Great & easy sweater
22766,U,0,6,3,17,M,3,    $60.00,    $45.00,    $33.50,$146000.00,"$60,190.00",14,30,53,Platinum,6,15,21,10,3,           .,     $9.00,   $493.37,           2,100,"Really soft and roomy. very comfortable. just hope it washes well. nice alternative to the regular turtleneck. i wanted it in both colors neutral and green. unfortunately, the neutral did not work for me.",Love it!
22821,U,0,17,1,20,F,3,    $50.00,    $58.35,    $35.20,$140000.00,"$58,630.00",12,33,84,Platinum,5,15,32,24,3,          17,    $10.00,   $388.26,           2,146,"The colors on my monitor are not true to the product, and that was disappointing to me. that being said, and it is important because this will not go with the pants and skirts that i intended, it is a very good quality blouse,especially at the sale price. all cut edges and seams are bound. the detailing is very good. i wish it was silk instead of polyester, however. the buttons appear in the photo to be shell--in reality they are covered buttons. the print is odd and will be difficult to style.",
22840,H,0,37,2,24,M,3,   $100.00,    $80.00,    $54.55,"$94,000.00","$90,480.00",11,32,62,Platinum,6,16,26,11,3,          18,    $16.50,   $702.86,           3,120,"I like the retro look but these seem to run large to me.  i get they are ruched on the sides.  yet, the bottom has a saggy look.  i got the large but i feel like i should have gotten the medium to fill out the bottom. i already took the strip out and washed so i'm keeping them.  very cute with a bikini top.  maybe i just need a bigger butt.","Cute, but...."
22877,U,0,28,2,20,F,3,   $100.00,    $83.35,    $57.20,"$90,000.00","$40,040.00",13,32,53,Platinum,6,15,20,9,2,          34,    $17.50,   $712.77,           3,89,,
22930,H,0,30,7,17,F,1,    $40.00,    $39.10,    $34.70,$142000.00,"$72,540.00",14,33,44,Platinum,6,17,18,16,3,          19,     $7.57,   $238.83,           2,77,"My daughter bought this sweater in xs in white and i tried it on. it was a little too tight but long enough to wear with leggings so i ordered the red in a s. it just covers my butt in the back - not nearly as long as my daughter's. i still love the sweater and will wear it with jeans but it is way too short to wear with leggings. i don't understand how there can be such a difference in the same sweater - a size larger and at least 4 inches shorter! if not for that, i would have rated it a 5.",
23025,H,0,48,1,25,F,5,   $110.00,   $110.00,    $66.90,"$78,000.00","$89,050.00",12,34,53,Platinum,6,17,21,8,2,          30,    $22.00," $1,112.78",           3,93,,
23031,H,0,22,1,22,F,3,    $50.00,    $50.00,    $41.55,$121000.00,$447460.00,12,33,61,Platinum,5,15,25,16,3,          17,    $10.00,   $397.65,           2,101,"Bought pink and cream colors on sale. arm holes on my usual size medium were large so bought smalls and like them a lot. i'm 5'9"" and longer front and back worked well. fabric weave nice weight and good for summer or cooler with sweater or jacket over it.",Versitile tank
23115,H,0,26,2,21,F,3,   $100.00,   $116.65,   $103.55,"$52,000.00","$93,210.00",13,33,83,Platinum,6,16,33,21,3,          26,    $20.00,   $829.87,           3,151,Dress is true to size. has a built in liner with thin straps so it is not see through. really cute on.,Perfect fall dress
23276,U,0,34,1,18,F,1,    $50.00,    $50.00,    $70.00,"$75,000.00","$44,590.00",12,32,54,Platinum,6,16,21,10,2,          23,    $10.00,   $383.16,           3,88,"I sized up on this one and i'm glad i did. the slip for this dress is very small and in my normal size i doubt it would've have even covered what needs to be covered for a dress like this too work. other than that, this swing dress is adorable, work appropriate and the pattern is sweet. even though i ordered a 12, instead of my usually 10, the sleeves were a bit constricting, but hit at the right spot. i see myself throwing this easy little number on a lot.",Cute and comfortable peasant dress
23466,H,0,41,2,19,F,2,    $50.00,    $50.00,    $39.65,$126000.00,"$63,570.00",14,35,71,Platinum,6,16,27,28,3,          22,    $10.00,   $388.57,           2,121,"I love tunics, i love sweaters, i love turquoise. i ordered this in large, and it fits well, but the arms are very long. i don't like constantly pushing sleeves up so i wear it with the cuffs turned back. a previous reviewer commented on the length and another about the bagginess. i didn't have issues with either. it hits just above my knee (5'5"") and it is appropriately proportioned around the the body of the sweater. so what's my reservation? how the sweater is more delicate than it seems. the","Love this, with reservation"
23493,H,0,34,3,17,M,2,    $50.00,    $26.25,    $15.20,$278000.00,"$60,970.00",12,31,75,Platinum,5,15,31,25,3,           .,     $6.00,   $328.61,           2,154,"This sweater is very nice. i bought it online recently with a discount on the discount and felt i got an amazing bargain. it is not larger than expected, but is not exactly the fit the model's picture implies. it is a roomier design. nonetheless, it is well-made and all wool, instead of that mystery mix of fibers that sometimes is the case with things described as ""wool"". the one thing that might be more discouraging to online buyers is that the color is not the lovely blue the picture depicts,",Lovely sweater despite the differences
23514,H,0,23,1,17,F,3,    $65.00,    $60.00,    $46.00,$110000.00,"$92,820.00",14,34,54,Platinum,6,15,20,10,2,          33,    $11.00,   $492.00,           2,88,"I love the look of this bra, but unfortunately it is pretty skimpy and sheer. i need a little more padding to define my shape and i wish it had modesty padding. this wasn't for me so i returned it.",Skimpy
23518,U,0,23,4,20,F,1,   $100.00,    $87.15,    $61.25,"$85,000.00","$79,820.00",10,30,60,Platinum,5,16,23,20,3,          21,    $18.25,   $591.99,           3,101,"I really love the look and style of these. i am not a fan of thong underwear; definitely prefer these bikini or ""hipster"" styles, but sometimes it's hard to find them in attractive design. this pair is definitely attractive and i like how they fit and look a lot. i've only worn them once and they held up well for the day -- i often find lace can rip on the first wear, so i was wary. they did okay, but i do worry that they seem delicate enough i could accidentally stuck a thumb through it and rip",
23532,H,0,44,2,18,F,2,    $85.00,    $77.50,    $52.00,"$99,000.00",$118690.00,14,35,75,Platinum,6,17,33,15,3,          27,    $15.00,   $592.01,           3,154,"They were sold out of the medium that i usually wear in tops so i got a petite large hoping that would work. it obviously isn't the ideal fit but it will manage. it's very cute, but the colors aren't as vibrant as they looked in the pictures. for example the red in the floral print looks more like a rust color in person. but i do like it and plan on keeping it. will look cute with dark jeans and brown boots.",Cute top
23602,H,0,35,2,21,M,3,   $100.00,    $93.35,    $72.50,"$73,000.00",     $0.00,12,34,46,Platinum,6,17,20,8,2,          27,    $20.00,   $712.24,           3,80,"I loved the print on this top in navy from the picture, and loved it even more in person. it is gorgeous, and the top feels high quality. that said, as usual with maeve clothing it fit me strangely. i am curvy with a small upper body (34 d) but larger bust, and maeve tops are almost always too tight in the bust and too flowy around the middle , which creates a pregnant look on me at least. i feel their fit model must be small busted, so for small busted ladies this top would be lovely. i always","Gorgeous print, cut small in bust"
23729,H,0,25,2,22,M,3,    $90.00,    $82.50,    $72.15,"$73,000.00","$64,090.00",12,34,52,Platinum,6,17,22,7,2,          32,    $16.50,   $699.13,           3,91,The color is just beautiful. i've gotten so many compliments!,Beautiful color
23758,H,0,39,3,16,M,2,    $80.00,    $80.00,    $64.45,"$81,000.00",$105690.00,14,35,46,Platinum,6,16,18,9,2,          22,    $16.33,   $579.31,           3,77,,
23880,H,0,38,3,24,M,3,   $100.00,   $100.00,    $66.65,"$79,000.00",$129610.00,11,33,53,Platinum,6,17,22,12,3,          19,    $20.00,   $822.83,           3,89,"Got charlie trousers last year in a different print in my usual size 4 (5'2"", 115#). they initially fit perfectly but stretched out in the thighs and waist and now are loose.  this time i bought a size smaller (size 2). they were snug but i felt them stretch during the first wear and they fit fine now.  i recommend sizing down because they stretch out. love the print for summer (i love anything beachy) and had to have it!  nice comfortable material which isn't hot for summer.  got the regular si",
24059,H,1,21,1,26,F,3,    $80.00,    $77.50,    $52.75,"$97,000.00","$67,730.00",11,32,68,Platinum,5,15,28,11,3,          38,    $15.00,   $603.32,           3,136,"This top looks just like you see it on the website - design is super cool and color is awesome, almost acid washed in areas. but know that this top is super, super thin and will not provide any warmth. i wish it were a bit thicker in fabric, it would have been perfect for the cool fall and going into winter especially for the price. the medium in this one fit me better than the small. i am 5'9 and 140 lbs.",Super cool top
24089,H,0,19,5,16,F,1,    $50.00,    $50.00,    $42.85,$118000.00,"$43,940.00",12,30,57,Platinum,6,17,23,23,3,          34,     $9.80,   $377.76,           2,91,"In the quest to find comfy, cute, casual tops i took a change on this one. it's cute but quite oversized. it just overwhelmed me. i ordered the large and generally wear medium or large so you can safely size down at least a size or two and still get the fit shown on the model. the style and color just didn't suit my coloring or body type,  but i still recommend because it's comfortable and different enough to be a nice addition to someone else's closet.","Runs big, size down"
24156,H,0,41,2,18,F,3,    $85.00,    $85.00,    $75.00,"$70,000.00",$102440.00,14,36,73,Platinum,6,17,31,13,3,          20,    $17.00,   $710.44,           3,123,"I've been buying pilcro for years. they are good quality, comfortable and wear well. my only complaint is (and this a general complaint of all pants today) is that these are cropped. i have a 35"" inseam. these stop well above my ankle but i love the color and the general fit. i'm used to having most of my pants (even those labelled tall) be too short so i don't mind it too much. i feel as though it runs a little big due to how much stretching that happens as you wear them. it's pretty much a tra",Reliable
24242,U,0,39,3,24,U,2,    $65.00,    $60.00,    $55.40,"$93,000.00",$144170.00,12,33,67,Platinum,5,15,28,13,3,          20,    $12.67,   $378.10,           2,127,"I found this dress to run large (like the other reviewers have mentioned). the quality is really nice, and the sweater fabric is a nice touch. it hit me right above the knee, and i an 5'5"". it is a purplish pink (as pictured). if it fits you properly, you will be pleased with the quality, color and unique style.",Does really run large
24273,H,0,50,4,18,F,1,    $60.00,    $30.00,    $21.45,$213000.00,$217620.00,13,35,74,Platinum,6,17,31,24,3,           .,     $5.00,   $227.04,           2,137,"I am 5'3"" and 115 lbs. i ordered 2 on a whim and i'm so happy i did because they're so flattering.",So flattering! i bought 2
24422,H,0,49,3,24,F,2,    $50.00,    $49.00,    $41.45,$121000.00,"$87,620.00",11,30,68,Platinum,5,15,28,21,3,          43,    $10.33,   $318.61,           2,126,"I got this dress in the holly green and it's a lovely shade - perfect for fall and winter. this is why i gave it the high rating. however, be warned that the lining is very form fitting. i thought the dress had more of a fit and flare design to mask flaws like a belly and larger backside, but that's not the case. i had to return it, but for more slender-shaped ladies, the dress is likely a winner.",Not for curvy girls
